Quantity,Year,Month,Day,Avg_temp,Menu_Code
9,2021,202103,5,43.7,21
23,2021,202103,5,43.7,23
2,2021,202103,5,43.7,24
3,2021,202103,5,43.7,26
8,2021,202103,5,43.7,27
9,2021,202103,5,43.7,28
56,2021,202103,5,43.7,29
35,2021,202103,5,43.7,30
2,2021,202103,5,43.7,31
2,2021,202103,5,43.7,35
1,2021,202103,5,43.7,36
1,2021,202103,5,43.7,38
1,2021,202103,5,43.7,39
5,2021,202103,5,43.7,41
7,2021,202103,5,43.7,42
7,2021,202103,5,43.7,44
4,2021,202103,5,43.7,47
2,2021,202103,5,43.7,49
2,2021,202103,5,43.7,50
2,2021,202103,5,43.7,52
15,2021,202103,5,43.7,55
3,2021,202103,5,43.7,58
1,2021,202103,5,43.7,67
4,2021,202103,5,43.7,70
1,2021,202103,5,43.7,71
4,2021,202103,5,43.7,73
10,2021,202103,5,43.7,77
2,2021,202103,5,43.7,78
4,2021,202103,5,43.7,82
36,2021,202103,5,43.7,83
5,2021,202103,5,43.7,84
7,2021,202103,5,43.7,85
3,2021,202103,5,43.7,86
3,2021,202103,5,43.7,94
2,2021,202103,5,43.7,108
2,2021,202103,5,43.7,118
4,2021,202103,5,43.7,120
9,2021,202103,5,43.7,121
3,2021,202103,5,43.7,122
2,2021,202103,5,43.7,123
8,2021,202103,5,43.7,124
1,2021,202103,5,43.7,125
2,2021,202103,5,43.7,133
192,2021,202103,5,43.7,138
9,2021,202103,5,43.7,146
48,2021,202103,6,39.8,2
40,2021,202103,6,39.8,5
3,2021,202103,6,39.8,6
6,2021,202103,6,39.8,9
10,2021,202103,6,39.8,10
2,2021,202103,6,39.8,11
1,2021,202103,6,39.8,12
3,2021,202103,6,39.8,19
10,2021,202103,6,39.8,21
11,2021,202103,6,39.8,23
5,2021,202103,6,39.8,24
3,2021,202103,6,39.8,26
6,2021,202103,6,39.8,27
6,2021,202103,6,39.8,28
46,2021,202103,6,39.8,29
44,2021,202103,6,39.8,30
4,2021,202103,6,39.8,31
3,2021,202103,6,39.8,35
2,2021,202103,6,39.8,38
1,2021,202103,6,39.8,40
3,2021,202103,6,39.8,42
9,2021,202103,6,39.8,44
8,2021,202103,6,39.8,47
4,2021,202103,6,39.8,49
1,2021,202103,6,39.8,55
1,2021,202103,6,39.8,58
5,2021,202103,6,39.8,67
4,2021,202103,6,39.8,70
4,2021,202103,6,39.8,71
4,2021,202103,6,39.8,73
4,2021,202103,6,39.8,76
8,2021,202103,6,39.8,77
10,2021,202103,6,39.8,78
7,2021,202103,6,39.8,82
51,2021,202103,6,39.8,83
6,2021,202103,6,39.8,84
10,2021,202103,6,39.8,85
1,2021,202103,6,39.8,86
4,2021,202103,6,39.8,94
3,2021,202103,6,39.8,108
4,2021,202103,6,39.8,120
3,2021,202103,6,39.8,121
3,2021,202103,6,39.8,122
5,2021,202103,6,39.8,123
10,2021,202103,6,39.8,124
1,2021,202103,6,39.8,125
13,2021,202103,6,39.8,133
276,2021,202103,6,39.8,138
10,2021,202103,6,39.8,146
49,2021,202103,7,40.1,2
10,2021,202103,7,40.1,4
47,2021,202103,7,40.1,5
8,2021,202103,7,40.1,6
8,2021,202103,7,40.1,9
15,2021,202103,7,40.1,10
2,2021,202103,7,40.1,11
5,2021,202103,7,40.1,12
9,2021,202103,7,40.1,21
18,2021,202103,7,40.1,23
8,2021,202103,7,40.1,26
8,2021,202103,7,40.1,27
5,2021,202103,7,40.1,28
62,2021,202103,7,40.1,29
83,2021,202103,7,40.1,30
2,2021,202103,7,40.1,31
5,2021,202103,7,40.1,35
1,2021,202103,7,40.1,39
3,2021,202103,7,40.1,40
5,2021,202103,7,40.1,42
20,2021,202103,7,40.1,44
6,2021,202103,7,40.1,47
6,2021,202103,7,40.1,49
6,2021,202103,7,40.1,52
1,2021,202103,7,40.1,58
3,2021,202103,7,40.1,67
3,2021,202103,7,40.1,70
6,2021,202103,7,40.1,73
7,2021,202103,7,40.1,76
10,2021,202103,7,40.1,77
4,2021,202103,7,40.1,78
7,2021,202103,7,40.1,80
2,2021,202103,7,40.1,82
79,2021,202103,7,40.1,83
6,2021,202103,7,40.1,84
8,2021,202103,7,40.1,85
4,2021,202103,7,40.1,86
7,2021,202103,7,40.1,94
3,2021,202103,7,40.1,108
1,2021,202103,7,40.1,116
6,2021,202103,7,40.1,122
3,2021,202103,7,40.1,123
10,2021,202103,7,40.1,124
1,2021,202103,7,40.1,125
3,2021,202103,7,40.1,131
3,2021,202103,7,40.1,132
22,2021,202103,7,40.1,133
272,2021,202103,7,40.1,138
10,2021,202103,7,40.1,146
21,2021,202103,8,38.5,2
27,2021,202103,8,38.5,5
4,2021,202103,8,38.5,6
4,2021,202103,8,38.5,7
4,2021,202103,8,38.5,9
6,2021,202103,8,38.5,10
2,2021,202103,8,38.5,11
1,2021,202103,8,38.5,12
1,2021,202103,8,38.5,19
2,2021,202103,8,38.5,21
8,2021,202103,8,38.5,23
5,2021,202103,8,38.5,27
5,2021,202103,8,38.5,28
23,2021,202103,8,38.5,29
13,2021,202103,8,38.5,30
4,2021,202103,8,38.5,31
2,2021,202103,8,38.5,35
2,2021,202103,8,38.5,38
3,2021,202103,8,38.5,41
2,2021,202103,8,38.5,42
4,2021,202103,8,38.5,44
6,2021,202103,8,38.5,47
2,2021,202103,8,38.5,49
2,2021,202103,8,38.5,52
13,2021,202103,8,38.5,55
2,2021,202103,8,38.5,70
2,2021,202103,8,38.5,73
2,2021,202103,8,38.5,76
4,2021,202103,8,38.5,77
4,2021,202103,8,38.5,78
3,2021,202103,8,38.5,82
24,2021,202103,8,38.5,83
4,2021,202103,8,38.5,84
5,2021,202103,8,38.5,85
3,2021,202103,8,38.5,86
4,2021,202103,8,38.5,94
4,2021,202103,8,38.5,108
1,2021,202103,8,38.5,120
6,2021,202103,8,38.5,121
3,2021,202103,8,38.5,123
10,2021,202103,8,38.5,124
9,2021,202103,8,38.5,133
141,2021,202103,8,38.5,138
36,2021,202103,9,38.0,2
1,2021,202103,9,38.0,3
32,2021,202103,9,38.0,5
5,2021,202103,9,38.0,6
6,2021,202103,9,38.0,9
6,2021,202103,9,38.0,10
2,2021,202103,9,38.0,11
1,2021,202103,9,38.0,12
5,2021,202103,9,38.0,19
6,2021,202103,9,38.0,21
7,2021,202103,9,38.0,23
3,2021,202103,9,38.0,24
5,2021,202103,9,38.0,27
6,2021,202103,9,38.0,28
25,2021,202103,9,38.0,29
21,2021,202103,9,38.0,30
5,2021,202103,9,38.0,31
3,2021,202103,9,38.0,35
2,2021,202103,9,38.0,38
4,2021,202103,9,38.0,41
1,2021,202103,9,38.0,42
1,2021,202103,9,38.0,44
5,2021,202103,9,38.0,47
6,2021,202103,9,38.0,55
1,2021,202103,9,38.0,70
3,2021,202103,9,38.0,71
3,2021,202103,9,38.0,73
2,2021,202103,9,38.0,76
5,2021,202103,9,38.0,77
2,2021,202103,9,38.0,78
6,2021,202103,9,38.0,82
32,2021,202103,9,38.0,83
3,2021,202103,9,38.0,84
6,2021,202103,9,38.0,85
4,2021,202103,9,38.0,86
3,2021,202103,9,38.0,108
1,2021,202103,9,38.0,118
4,2021,202103,9,38.0,120
9,2021,202103,9,38.0,121
4,2021,202103,9,38.0,123
10,2021,202103,9,38.0,124
1,2021,202103,9,38.0,125
1,2021,202103,9,38.0,127
9,2021,202103,9,38.0,133
132,2021,202103,9,38.0,138
23,2021,202103,11,52.9,2
33,2021,202103,11,52.9,5
7,2021,202103,11,52.9,6
1,2021,202103,11,52.9,7
7,2021,202103,11,52.9,9
7,2021,202103,11,52.9,10
2,2021,202103,11,52.9,12
2,2021,202103,11,52.9,19
5,2021,202103,11,52.9,21
10,2021,202103,11,52.9,23
1,2021,202103,11,52.9,24
5,2021,202103,11,52.9,27
4,2021,202103,11,52.9,28
30,2021,202103,11,52.9,29
39,2021,202103,11,52.9,30
3,2021,202103,11,52.9,31
1,2021,202103,11,52.9,35
1,2021,202103,11,52.9,40
5,2021,202103,11,52.9,47
1,2021,202103,11,52.9,49
2,2021,202103,11,52.9,50
4,2021,202103,11,52.9,51
2,2021,202103,11,52.9,52
14,2021,202103,11,52.9,55
1,2021,202103,11,52.9,70
3,2021,202103,11,52.9,73
5,2021,202103,11,52.9,77
5,2021,202103,11,52.9,78
3,2021,202103,11,52.9,82
30,2021,202103,11,52.9,83
4,2021,202103,11,52.9,84
6,2021,202103,11,52.9,85
2,2021,202103,11,52.9,86
2,2021,202103,11,52.9,94
4,2021,202103,11,52.9,108
6,2021,202103,11,52.9,120
7,2021,202103,11,52.9,121
1,2021,202103,11,52.9,122
1,2021,202103,11,52.9,123
8,2021,202103,11,52.9,124
1,2021,202103,11,52.9,125
5,2021,202103,11,52.9,133
135,2021,202103,11,52.9,138
1,2021,202103,11,52.9,140
35,2021,202103,12,48.4,2
31,2021,202103,12,48.4,5
4,2021,202103,12,48.4,6
2,2021,202103,12,48.4,7
6,2021,202103,12,48.4,9
10,2021,202103,12,48.4,10
1,2021,202103,12,48.4,11
2,2021,202103,12,48.4,12
1,2021,202103,12,48.4,19
8,2021,202103,12,48.4,21
7,2021,202103,12,48.4,23
2,2021,202103,12,48.4,24
5,2021,202103,12,48.4,27
7,2021,202103,12,48.4,28
50,2021,202103,12,48.4,29
30,2021,202103,12,48.4,30
7,2021,202103,12,48.4,31
2,2021,202103,12,48.4,42
9,2021,202103,12,48.4,44
5,2021,202103,12,48.4,47
3,2021,202103,12,48.4,49
2,2021,202103,12,48.4,50
2,2021,202103,12,48.4,51
5,2021,202103,12,48.4,55
1,2021,202103,12,48.4,58
1,2021,202103,12,48.4,67
2,2021,202103,12,48.4,70
1,2021,202103,12,48.4,73
5,2021,202103,12,48.4,76
5,2021,202103,12,48.4,77
4,2021,202103,12,48.4,78
7,2021,202103,12,48.4,82
38,2021,202103,12,48.4,83
5,2021,202103,12,48.4,84
5,2021,202103,12,48.4,85
5,2021,202103,12,48.4,86
6,2021,202103,12,48.4,94
4,2021,202103,12,48.4,108
4,2021,202103,12,48.4,120
5,2021,202103,12,48.4,121
1,2021,202103,12,48.4,122
2,2021,202103,12,48.4,123
8,2021,202103,12,48.4,124
1,2021,202103,12,48.4,125
2,2021,202103,12,48.4,127
6,2021,202103,12,48.4,133
132,2021,202103,12,48.4,138
11,2021,202103,12,48.4,146
35,2021,202103,13,49.4,2
36,2021,202103,13,49.4,5
7,2021,202103,13,49.4,6
3,2021,202103,13,49.4,9
9,2021,202103,13,49.4,10
2,2021,202103,13,49.4,11
2,2021,202103,13,49.4,12
7,2021,202103,13,49.4,19
6,2021,202103,13,49.4,21
9,2021,202103,13,49.4,23
3,2021,202103,13,49.4,24
5,2021,202103,13,49.4,27
2,2021,202103,13,49.4,28
39,2021,202103,13,49.4,29
66,2021,202103,13,49.4,30
2,2021,202103,13,49.4,35
1,2021,202103,13,49.4,36
2,2021,202103,13,49.4,39
3,2021,202103,13,49.4,42
21,2021,202103,13,49.4,44
5,2021,202103,13,49.4,47
2,2021,202103,13,49.4,50
2,2021,202103,13,49.4,51
3,2021,202103,13,49.4,55
1,2021,202103,13,49.4,58
5,2021,202103,13,49.4,67
1,2021,202103,13,49.4,70
3,2021,202103,13,49.4,71
5,2021,202103,13,49.4,73
6,2021,202103,13,49.4,76
4,2021,202103,13,49.4,77
4,2021,202103,13,49.4,78
6,2021,202103,13,49.4,80
4,2021,202103,13,49.4,82
53,2021,202103,13,49.4,83
6,2021,202103,13,49.4,84
6,2021,202103,13,49.4,85
1,2021,202103,13,49.4,86
4,2021,202103,13,49.4,94
1,2021,202103,13,49.4,108
4,2021,202103,13,49.4,122
2,2021,202103,13,49.4,123
10,2021,202103,13,49.4,124
4,2021,202103,13,49.4,127
1,2021,202103,13,49.4,131
3,2021,202103,13,49.4,132
30,2021,202103,13,49.4,133
198,2021,202103,13,49.4,138
10,2021,202103,13,49.4,146
48,2021,202103,14,46.2,2
10,2021,202103,14,46.2,4
45,2021,202103,14,46.2,5
9,2021,202103,14,46.2,6
9,2021,202103,14,46.2,9
19,2021,202103,14,46.2,10
2,2021,202103,14,46.2,11
3,2021,202103,14,46.2,12
10,2021,202103,14,46.2,21
10,2021,202103,14,46.2,23
7,2021,202103,14,46.2,24
7,2021,202103,14,46.2,27
5,2021,202103,14,46.2,28
55,2021,202103,14,46.2,29
96,2021,202103,14,46.2,30
6,2021,202103,14,46.2,31
2,2021,202103,14,46.2,35
1,2021,202103,14,46.2,42
23,2021,202103,14,46.2,44
5,2021,202103,14,46.2,47
2,2021,202103,14,46.2,49
3,2021,202103,14,46.2,50
1,2021,202103,14,46.2,52
1,2021,202103,14,46.2,58
3,2021,202103,14,46.2,67
2,2021,202103,14,46.2,70
1,2021,202103,14,46.2,71
2,2021,202103,14,46.2,73
6,2021,202103,14,46.2,76
8,2021,202103,14,46.2,77
2,2021,202103,14,46.2,78
9,2021,202103,14,46.2,80
6,2021,202103,14,46.2,82
71,2021,202103,14,46.2,83
5,2021,202103,14,46.2,84
6,2021,202103,14,46.2,85
6,2021,202103,14,46.2,86
2,2021,202103,14,46.2,94
6,2021,202103,14,46.2,108
1,2021,202103,14,46.2,118
2,2021,202103,14,46.2,121
7,2021,202103,14,46.2,122
2,2021,202103,14,46.2,123
10,2021,202103,14,46.2,124
1,2021,202103,14,46.2,125
2,2021,202103,14,46.2,127
3,2021,202103,14,46.2,131
1,2021,202103,14,46.2,132
25,2021,202103,14,46.2,133
289,2021,202103,14,46.2,138
10,2021,202103,14,46.2,146
29,2021,202103,15,51.1,2
28,2021,202103,15,51.1,5
6,2021,202103,15,51.1,6
5,2021,202103,15,51.1,7
3,2021,202103,15,51.1,9
5,2021,202103,15,51.1,10
1,2021,202103,15,51.1,11
2,2021,202103,15,51.1,12
1,2021,202103,15,51.1,19
6,2021,202103,15,51.1,21
7,2021,202103,15,51.1,23
1,2021,202103,15,51.1,24
3,2021,202103,15,51.1,27
11,2021,202103,15,51.1,28
24,2021,202103,15,51.1,29
21,2021,202103,15,51.1,30
4,2021,202103,15,51.1,35
1,2021,202103,15,51.1,38
2,2021,202103,15,51.1,41
2,2021,202103,15,51.1,42
3,2021,202103,15,51.1,44
4,2021,202103,15,51.1,47
2,2021,202103,15,51.1,52
11,2021,202103,15,51.1,55
1,2021,202103,15,51.1,58
3,2021,202103,15,51.1,70
7,2021,202103,15,51.1,77
1,2021,202103,15,51.1,80
31,2021,202103,15,51.1,83
4,2021,202103,15,51.1,84
5,2021,202103,15,51.1,85
4,2021,202103,15,51.1,86
5,2021,202103,15,51.1,108
5,2021,202103,15,51.1,120
5,2021,202103,15,51.1,121
2,2021,202103,15,51.1,123
10,2021,202103,15,51.1,124
10,2021,202103,15,51.1,133
138,2021,202103,15,51.1,138
26,2021,202103,16,53.2,2
1,2021,202103,16,53.2,3
29,2021,202103,16,53.2,5
6,2021,202103,16,53.2,6
4,2021,202103,16,53.2,7
6,2021,202103,16,53.2,9
5,2021,202103,16,53.2,10
1,2021,202103,16,53.2,11
1,2021,202103,16,53.2,12
4,2021,202103,16,53.2,19
5,2021,202103,16,53.2,21
9,2021,202103,16,53.2,23
4,2021,202103,16,53.2,24
5,2021,202103,16,53.2,27
3,2021,202103,16,53.2,28
30,2021,202103,16,53.2,29
26,2021,202103,16,53.2,30
6,2021,202103,16,53.2,31
1,2021,202103,16,53.2,35
1,2021,202103,16,53.2,39
6,2021,202103,16,53.2,41
6,2021,202103,16,53.2,44
2,2021,202103,16,53.2,47
9,2021,202103,16,53.2,49
2,2021,202103,16,53.2,52
20,2021,202103,16,53.2,55
1,2021,202103,16,53.2,58
1,2021,202103,16,53.2,70
1,2021,202103,16,53.2,71
7,2021,202103,16,53.2,73
5,2021,202103,16,53.2,77
1,2021,202103,16,53.2,80
6,2021,202103,16,53.2,82
30,2021,202103,16,53.2,83
4,2021,202103,16,53.2,84
6,2021,202103,16,53.2,85
4,2021,202103,16,53.2,86
4,2021,202103,16,53.2,108
2,2021,202103,16,53.2,118
2,2021,202103,16,53.2,120
12,2021,202103,16,53.2,121
2,2021,202103,16,53.2,123
6,2021,202103,16,53.2,124
1,2021,202103,16,53.2,125
3,2021,202103,16,53.2,127
5,2021,202103,16,53.2,133
152,2021,202103,16,53.2,138
19,2021,202103,18,45.4,2
22,2021,202103,18,45.4,5
3,2021,202103,18,45.4,6
3,2021,202103,18,45.4,7
6,2021,202103,18,45.4,9
7,2021,202103,18,45.4,10
1,2021,202103,18,45.4,11
1,2021,202103,18,45.4,12
1,2021,202103,18,45.4,19
3,2021,202103,18,45.4,21
5,2021,202103,18,45.4,23
3,2021,202103,18,45.4,24
5,2021,202103,18,45.4,27
3,2021,202103,18,45.4,28
22,2021,202103,18,45.4,29
9,2021,202103,18,45.4,30
5,2021,202103,18,45.4,31
3,2021,202103,18,45.4,35
1,2021,202103,18,45.4,39
4,2021,202103,18,45.4,41
1,2021,202103,18,45.4,47
1,2021,202103,18,45.4,50
1,2021,202103,18,45.4,51
1,2021,202103,18,45.4,52
13,2021,202103,18,45.4,55
1,2021,202103,18,45.4,70
1,2021,202103,18,45.4,71
2,2021,202103,18,45.4,73
5,2021,202103,18,45.4,77
4,2021,202103,18,45.4,78
5,2021,202103,18,45.4,82
17,2021,202103,18,45.4,83
3,2021,202103,18,45.4,84
1,2021,202103,18,45.4,85
1,2021,202103,18,45.4,86
2,2021,202103,18,45.4,94
1,2021,202103,18,45.4,108
1,2021,202103,18,45.4,120
8,2021,202103,18,45.4,121
3,2021,202103,18,45.4,122
1,2021,202103,18,45.4,123
7,2021,202103,18,45.4,124
7,2021,202103,18,45.4,127
4,2021,202103,18,45.4,133
94,2021,202103,18,45.4,138
4,2021,202103,18,45.4,142
3,2021,202103,18,45.4,143
28,2021,202103,19,48.3,2
26,2021,202103,19,48.3,5
4,2021,202103,19,48.3,6
1,2021,202103,19,48.3,7
5,2021,202103,19,48.3,9
3,2021,202103,19,48.3,10
2,2021,202103,19,48.3,19
4,2021,202103,19,48.3,21
10,2021,202103,19,48.3,23
3,2021,202103,19,48.3,24
6,2021,202103,19,48.3,27
6,2021,202103,19,48.3,28
29,2021,202103,19,48.3,29
27,2021,202103,19,48.3,30
4,2021,202103,19,48.3,31
1,2021,202103,19,48.3,35
1,2021,202103,19,48.3,38
1,2021,202103,19,48.3,41
2,2021,202103,19,48.3,42
10,2021,202103,19,48.3,44
3,2021,202103,19,48.3,47
3,2021,202103,19,48.3,49
1,2021,202103,19,48.3,52
18,2021,202103,19,48.3,55
1,2021,202103,19,48.3,58
1,2021,202103,19,48.3,70
1,2021,202103,19,48.3,71
3,2021,202103,19,48.3,76
2,2021,202103,19,48.3,77
2,2021,202103,19,48.3,82
35,2021,202103,19,48.3,83
6,2021,202103,19,48.3,84
1,2021,202103,19,48.3,85
3,2021,202103,19,48.3,86
2,2021,202103,19,48.3,108
3,2021,202103,19,48.3,118
1,2021,202103,19,48.3,120
12,2021,202103,19,48.3,121
2,2021,202103,19,48.3,123
5,2021,202103,19,48.3,124
1,2021,202103,19,48.3,125
4,2021,202103,19,48.3,127
3,2021,202103,19,48.3,133
103,2021,202103,19,48.3,138
1,2021,202103,19,48.3,143
8,2021,202103,19,48.3,146
41,2021,202103,20,44.5,2
36,2021,202103,20,44.5,5
6,2021,202103,20,44.5,6
2,2021,202103,20,44.5,7
6,2021,202103,20,44.5,9
10,2021,202103,20,44.5,10
1,2021,202103,20,44.5,11
2,2021,202103,20,44.5,12
8,2021,202103,20,44.5,19
8,2021,202103,20,44.5,21
7,2021,202103,20,44.5,23
6,2021,202103,20,44.5,24
6,2021,202103,20,44.5,27
4,2021,202103,20,44.5,28
42,2021,202103,20,44.5,29
40,2021,202103,20,44.5,30
3,2021,202103,20,44.5,31
4,2021,202103,20,44.5,35
5,2021,202103,20,44.5,42
10,2021,202103,20,44.5,44
2,2021,202103,20,44.5,47
3,2021,202103,20,44.5,49
3,2021,202103,20,44.5,52
2,2021,202103,20,44.5,55
2,2021,202103,20,44.5,67
2,2021,202103,20,44.5,70
5,2021,202103,20,44.5,73
4,2021,202103,20,44.5,76
6,2021,202103,20,44.5,77
4,2021,202103,20,44.5,78
6,2021,202103,20,44.5,82
38,2021,202103,20,44.5,83
5,2021,202103,20,44.5,84
6,2021,202103,20,44.5,85
3,2021,202103,20,44.5,86
4,2021,202103,20,44.5,94
6,2021,202103,20,44.5,108
1,2021,202103,20,44.5,114
1,2021,202103,20,44.5,118
1,2021,202103,20,44.5,120
6,2021,202103,20,44.5,121
2,2021,202103,20,44.5,122
1,2021,202103,20,44.5,123
10,2021,202103,20,44.5,124
1,2021,202103,20,44.5,125
7,2021,202103,20,44.5,127
4,2021,202103,20,44.5,133
228,2021,202103,20,44.5,138
5,2021,202103,20,44.5,142
1,2021,202103,20,44.5,143
10,2021,202103,20,44.5,146
38,2021,202103,21,42.2,2
9,2021,202103,21,42.2,4
41,2021,202103,21,42.2,5
6,2021,202103,21,42.2,6
6,2021,202103,21,42.2,9
9,2021,202103,21,42.2,10
2,2021,202103,21,42.2,11
4,2021,202103,21,42.2,12
2,2021,202103,21,42.2,14
4,2021,202103,21,42.2,19
10,2021,202103,21,42.2,21
10,2021,202103,21,42.2,23
2,2021,202103,21,42.2,24
7,2021,202103,21,42.2,26
7,2021,202103,21,42.2,27
2,2021,202103,21,42.2,28
53,2021,202103,21,42.2,29
71,2021,202103,21,42.2,30
2,2021,202103,21,42.2,31
2,2021,202103,21,42.2,35
1,2021,202103,21,42.2,38
1,2021,202103,21,42.2,40
1,2021,202103,21,42.2,42
22,2021,202103,21,42.2,44
8,2021,202103,21,42.2,47
1,2021,202103,21,42.2,49
3,2021,202103,21,42.2,50
4,2021,202103,21,42.2,51
5,2021,202103,21,42.2,52
1,2021,202103,21,42.2,58
1,2021,202103,21,42.2,67
4,2021,202103,21,42.2,70
7,2021,202103,21,42.2,73
6,2021,202103,21,42.2,76
8,2021,202103,21,42.2,77
7,2021,202103,21,42.2,78
5,2021,202103,21,42.2,80
5,2021,202103,21,42.2,82
50,2021,202103,21,42.2,83
6,2021,202103,21,42.2,84
6,2021,202103,21,42.2,85
1,2021,202103,21,42.2,86
7,2021,202103,21,42.2,94
8,2021,202103,21,42.2,108
3,2021,202103,21,42.2,112
2,2021,202103,21,42.2,118
4,2021,202103,21,42.2,122
3,2021,202103,21,42.2,123
10,2021,202103,21,42.2,124
1,2021,202103,21,42.2,125
2,2021,202103,21,42.2,127
3,2021,202103,21,42.2,131
3,2021,202103,21,42.2,132
18,2021,202103,21,42.2,133
237,2021,202103,21,42.2,138
3,2021,202103,21,42.2,142
2,2021,202103,21,42.2,143
13,2021,202103,21,42.2,146
24,2021,202103,22,44.2,2
24,2021,202103,22,44.2,5
6,2021,202103,22,44.2,6
2,2021,202103,22,44.2,7
6,2021,202103,22,44.2,10
5,2021,202103,22,44.2,19
5,2021,202103,22,44.2,21
7,2021,202103,22,44.2,23
7,2021,202103,22,44.2,27
8,2021,202103,22,44.2,28
26,2021,202103,22,44.2,29
28,2021,202103,22,44.2,30
3,2021,202103,22,44.2,31
2,2021,202103,22,44.2,35
1,2021,202103,22,44.2,38
2,2021,202103,22,44.2,41
1,2021,202103,22,44.2,42
1,2021,202103,22,44.2,44
4,2021,202103,22,44.2,47
1,2021,202103,22,44.2,51
9,2021,202103,22,44.2,55
1,2021,202103,22,44.2,67
1,2021,202103,22,44.2,70
6,2021,202103,22,44.2,77
1,2021,202103,22,44.2,78
6,2021,202103,22,44.2,82
19,2021,202103,22,44.2,83
4,2021,202103,22,44.2,84
5,2021,202103,22,44.2,85
3,2021,202103,22,44.2,86
3,2021,202103,22,44.2,108
6,2021,202103,22,44.2,120
12,2021,202103,22,44.2,121
2,2021,202103,22,44.2,123
8,2021,202103,22,44.2,124
1,2021,202103,22,44.2,127
3,2021,202103,22,44.2,133
145,2021,202103,22,44.2,138
23,2021,202103,23,46.0,2
14,2021,202103,23,46.0,5
5,2021,202103,23,46.0,6
1,2021,202103,23,46.0,7
6,2021,202103,23,46.0,9
6,2021,202103,23,46.0,10
2,2021,202103,23,46.0,11
1,2021,202103,23,46.0,12
4,2021,202103,23,46.0,19
4,2021,202103,23,46.0,21
10,2021,202103,23,46.0,23
3,2021,202103,23,46.0,24
8,2021,202103,23,46.0,27
6,2021,202103,23,46.0,28
28,2021,202103,23,46.0,29
22,2021,202103,23,46.0,30
1,2021,202103,23,46.0,31
1,2021,202103,23,46.0,38
2,2021,202103,23,46.0,40
3,2021,202103,23,46.0,41
1,2021,202103,23,46.0,42
1,2021,202103,23,46.0,47
1,2021,202103,23,46.0,49
2,2021,202103,23,46.0,52
2,2021,202103,23,46.0,55
1,2021,202103,23,46.0,58
1,2021,202103,23,46.0,67
1,2021,202103,23,46.0,73
8,2021,202103,23,46.0,77
2,2021,202103,23,46.0,82
13,2021,202103,23,46.0,83
4,2021,202103,23,46.0,84
1,2021,202103,23,46.0,85
1,2021,202103,23,46.0,86
1,2021,202103,23,46.0,94
6,2021,202103,23,46.0,108
3,2021,202103,23,46.0,118
3,2021,202103,23,46.0,120
6,2021,202103,23,46.0,121
4,2021,202103,23,46.0,123
5,2021,202103,23,46.0,124
1,2021,202103,23,46.0,125
1,2021,202103,23,46.0,127
8,2021,202103,23,46.0,133
119,2021,202103,23,46.0,138
25,2021,202103,25,50.3,2
1,2021,202103,25,50.3,3
31,2021,202103,25,50.3,5
6,2021,202103,25,50.3,6
6,2021,202103,25,50.3,7
1,2021,202103,25,50.3,9
6,2021,202103,25,50.3,10
3,2021,202103,25,50.3,19
6,2021,202103,25,50.3,21
10,2021,202103,25,50.3,23
5,2021,202103,25,50.3,27
5,2021,202103,25,50.3,28
23,2021,202103,25,50.3,29
25,2021,202103,25,50.3,30
1,2021,202103,25,50.3,31
1,2021,202103,25,50.3,35
2,2021,202103,25,50.3,38
1,2021,202103,25,50.3,39
2,2021,202103,25,50.3,41
1,2021,202103,25,50.3,42
3,2021,202103,25,50.3,47
2,2021,202103,25,50.3,49
15,2021,202103,25,50.3,55
1,2021,202103,25,50.3,58
2,2021,202103,25,50.3,73
4,2021,202103,25,50.3,77
4,2021,202103,25,50.3,78
6,2021,202103,25,50.3,82
15,2021,202103,25,50.3,83
3,2021,202103,25,50.3,84
5,2021,202103,25,50.3,85
2,2021,202103,25,50.3,86
3,2021,202103,25,50.3,94
4,2021,202103,25,50.3,108
1,2021,202103,25,50.3,116
2,2021,202103,25,50.3,120
11,2021,202103,25,50.3,121
1,2021,202103,25,50.3,123
8,2021,202103,25,50.3,124
1,2021,202103,25,50.3,127
6,2021,202103,25,50.3,133
143,2021,202103,25,50.3,138
1,2021,202103,25,50.3,143
34,2021,202103,26,49.4,2
40,2021,202103,26,49.4,5
6,2021,202103,26,49.4,6
1,2021,202103,26,49.4,9
7,2021,202103,26,49.4,10
1,2021,202103,26,49.4,11
2,2021,202103,26,49.4,12
4,2021,202103,26,49.4,19
6,2021,202103,26,49.4,21
12,2021,202103,26,49.4,23
4,2021,202103,26,49.4,24
6,2021,202103,26,49.4,27
6,2021,202103,26,49.4,28
34,2021,202103,26,49.4,29
34,2021,202103,26,49.4,30
5,2021,202103,26,49.4,31
3,2021,202103,26,49.4,35
1,2021,202103,26,49.4,39
7,2021,202103,26,49.4,41
3,2021,202103,26,49.4,44
1,2021,202103,26,49.4,47
2,2021,202103,26,49.4,50
3,2021,202103,26,49.4,51
2,2021,202103,26,49.4,52
9,2021,202103,26,49.4,55
2,2021,202103,26,49.4,58
1,2021,202103,26,49.4,70
9,2021,202103,26,49.4,73
2,2021,202103,26,49.4,76
4,2021,202103,26,49.4,77
2,2021,202103,26,49.4,78
2,2021,202103,26,49.4,80
40,2021,202103,26,49.4,83
6,2021,202103,26,49.4,84
2,2021,202103,26,49.4,85
6,2021,202103,26,49.4,86
